row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
57,448,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23072266,SUPPORTED,SUPPORTED,0.05,COMMIT,full,clean,1,short,1200,300,explicit_numeric,632,20,652,1,,[],p1Swosf-4YNCb4-a3bc1960e90353f0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:14.687239+00:00,2026-09-16T01:29:15.498896+00:00,0.812,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",58
58,463,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25432938,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,542,20,562,1,,[],p1Swtzf-4YNCb4-a3bc19cc9a65a294,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:31.888427+00:00,2026-09-16T01:29:32.804214+00:00,0.916,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
59,468,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26485091,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,566,21,587,1,,[],p1Swvit-4YNCb4-a3bc19f0eedaa266,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:37.737385+00:00,2026-09-16T01:29:38.710831+00:00,0.973,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
60,475,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15208005,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1078,300,explicit_numeric,578,20,598,1,,[],p1Swy7C-fdNmn-a3bc1a22cc71b225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:45.704673+00:00,2026-09-16T01:29:46.528678+00:00,0.824,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
61,480,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10759659,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,701,300,explicit_numeric,483,20,503,1,,[],p1Swzmp-4YNCb4-a3bc1a460f630a15,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:51.339106+00:00,2026-09-16T01:29:52.261918+00:00,0.923,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
62,495,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25277731,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,523,300,explicit_numeric,439,20,459,1,,[],p1Sx5sD-4YNCb4-a3bc1ab12fa20026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:08.443473+00:00,2026-09-16T01:30:09.233431+00:00,0.79,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
63,500,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26818046,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1179,300,explicit_numeric,640,20,660,1,,[],p1Sx7Wf-4YNCb4-a3bc1ad3ba3d0a15,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:13.970759+00:00,2026-09-16T01:30:14.894109+00:00,0.923,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
64,507,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15065192,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1179,300,explicit_numeric,603,20,623,1,,[],p1Sx9cW-fdNmn-a3bc1aff78758f26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:20.993302+00:00,2026-09-16T01:30:21.854921+00:00,0.862,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
65,512,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24352924,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,583,21,604,1,,[],p1SxB7A-4YNCb4-a3bc1b1f4a79a27b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:26.079690+00:00,2026-09-16T01:30:26.873211+00:00,0.794,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
66,527,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17462393,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,615,20,635,1,,[],p1SxG2j-fdNmn-a3bc1b86aea73282,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:42.645639+00:00,2026-09-16T01:30:43.463624+00:00,0.818,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
67,532,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22504515,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1098,300,explicit_numeric,649,20,669,1,,[],p1SxHeQ-fdNmn-a3bc1ba89e0bfbd3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:48.056752+00:00,2026-09-16T01:30:48.889133+00:00,0.832,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
68,539,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25675614,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,585,20,605,1,,[],p1SxKqK-4YNCb4-a3bc1bd6b9c0a2bc,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:55.448231+00:00,2026-09-16T01:30:56.571089+00:00,1.123,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
69,544,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18235194,INCONCLUSIVE,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,1,short,690,300,explicit_numeric,454,24,478,1,,[],p1SxMeh-4YNCb4-a3bc1bfcfc5597bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:01.597652+00:00,2026-09-16T01:31:02.406184+00:00,0.809,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
70,559,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18005142,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,556,21,577,1,,[],p1SxSSK-4YNCb4-a3bc1c61aba9dfaf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:17.700664+00:00,2026-09-16T01:31:18.689837+00:00,0.989,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
71,564,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21823940,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,567,21,588,1,,[],p1SxU4C-4YNCb4-a3bc1c83af584e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:23.103404+00:00,2026-09-16T01:31:24.114806+00:00,1.011,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
72,571,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10331115,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,812,300,explicit_numeric,531,20,551,1,,[],p1SxWNh-fdNmn-a3bc1cb42e08a260,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:30.878459+00:00,2026-09-16T01:31:31.794484+00:00,0.916,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
73,576,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24684514,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,620,21,641,1,,[],p1SxY7S-fdNmn-a3bc1cd8a8bca297,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:36.713444+00:00,2026-09-16T01:31:37.526230+00:00,0.813,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
74,591,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,14968373,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,961,300,explicit_numeric,541,20,561,1,,[],p1Sxcsv-4YNCb4-a3bc1d3d3ad8a27f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:52.801357+00:00,2026-09-16T01:31:53.609275+00:00,0.808,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
75,596,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20187289,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,629,21,650,1,,[],p1Sxeem-fdNmn-a3bc1d619813e407,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:58.627447+00:00,2026-09-16T01:31:59.646972+00:00,1.02,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
76,603,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22972546,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,611,21,632,1,,[],p1Sxgrh-4YNCb4-a3bc1d90db03a294,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:06.183011+00:00,2026-09-16T01:32:07.012406+00:00,0.829,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
77,608,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12095973,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1126,300,explicit_numeric,601,21,622,1,,[],p1Sxiaj-fdNmn-a3bc1db4dc7defec,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:11.942649+00:00,2026-09-16T01:32:13.063250+00:00,1.121,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
78,623,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15703931,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,598,20,618,1,,[],p1SxocP-fdNmn-a3bc1e1e9dc2a2a6,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:28.840766+00:00,2026-09-16T01:32:29.753059+00:00,0.912,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
79,628,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12913347,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,562,24,586,1,,[],p1SxqBt-fdNmn-a3bc1e3fac76a2b4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:34.161317+00:00,2026-09-16T01:32:35.080651+00:00,0.919,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
80,635,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9550200,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,737,300,explicit_numeric,471,20,491,1,,[],p1SxsPh-fdNmn-a3bc1e6deca0a267,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:41.536231+00:00,2026-09-16T01:32:42.350317+00:00,0.814,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
81,640,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26701174,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,641,20,661,1,,[],p1SxtrJ-fdNmn-a3bc1e8cbd7d5895,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:46.460948+00:00,2026-09-16T01:32:47.266224+00:00,0.805,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
82,655,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22186742,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,955,300,explicit_numeric,569,21,590,1,,[],p1SxyeA-4YNCb4-a3bc1ef19a755895,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:02.631474+00:00,2026-09-16T01:33:03.442334+00:00,0.811,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
83,660,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22532370,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,857,300,explicit_numeric,497,20,517,1,,[],p1Sy1J2-fdNmn-a3bc1f1429454e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:08.151155+00:00,2026-09-16T01:33:08.975495+00:00,0.824,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
84,667,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22188074,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,605,20,625,1,,[],p1Sy3ej-4YNCb4-a3bc1f460d60a2b0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:16.141242+00:00,2026-09-16T01:33:16.928314+00:00,0.787,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
85,672,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19653482,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1062,300,explicit_numeric,493,20,513,1,,[],p1Sy5Lr-fdNmn-a3bc1f693de2a261,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:21.780321+00:00,2026-09-16T01:33:22.694457+00:00,0.914,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
86,687,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18041059,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,653,20,673,1,,[],p1SyAZe-4YNCb4-a3bc1fd75b4a28bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:39.396124+00:00,2026-09-16T01:33:40.613934+00:00,1.218,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
87,692,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21550158,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,575,20,595,1,,[],p1SyCRi-4YNCb4-a3bc1ffe7d17a2b4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:45.633277+00:00,2026-09-16T01:33:46.352666+00:00,0.719,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
88,699,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21849531,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,588,21,609,1,,[],p1SyEi4-fdNmn-a3bc202e4f5783c2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:53.315560+00:00,2026-09-16T01:33:54.117600+00:00,0.802,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
89,704,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10430303,SUPPORTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,short,785,300,explicit_numeric,499,24,523,1,,[],p1SyGPW-4YNCb4-a3bc2051db3d8ea6,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:58.954059+00:00,2026-09-16T01:33:59.867944+00:00,0.914,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
90,719,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24336869,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,578,20,598,1,,[],p1SyM4a-4YNCb4-a3bc20b418d2a2b4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:14.718496+00:00,2026-09-16T01:34:15.851059+00:00,1.133,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
91,724,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24652474,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,589,24,613,1,,[],p1SyNq7-4YNCb4-a3bc20d94b1ea275,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:20.661793+00:00,2026-09-16T01:34:21.575660+00:00,0.914,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
92,731,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10411439,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,951,300,explicit_numeric,526,20,546,1,,[],p1SyRLd-4YNCb4-a3bc210decdda29e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:29.028346+00:00,2026-09-16T01:34:29.819495+00:00,0.791,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
93,736,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12221908,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,601,20,621,1,,[],p1SyTJs-4YNCb4-a3bc21375a34a272,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:35.708483+00:00,2026-09-16T01:34:36.730209+00:00,1.022,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
94,751,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18179827,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,600,20,620,1,,[],p1SyYqc-4YNCb4-a3bc21abaf895e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:54.320449+00:00,2026-09-16T01:34:55.367900+00:00,1.047,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
95,756,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26079501,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,615,20,635,1,,[],p1Syab3-4YNCb4-a3bc21d06ff81fde,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:00.187825+00:00,2026-09-16T01:35:01.925537+00:00,1.738,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
96,763,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18388848,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,566,20,586,1,,[],p1SydDy-fdNmn-a3bc2207ac973d9b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:08.936273+00:00,2026-09-16T01:35:09.907661+00:00,0.971,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
97,768,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24625433,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,644,21,665,1,,[],p1SyejC-fdNmn-a3bc22274a818ea6,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:14.113893+00:00,2026-09-16T01:35:15.336302+00:00,1.222,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
98,783,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27592038,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,604,20,624,1,,[],p1Syk3y-4YNCb4-a3bc22976ba6a2be,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:32.032290+00:00,2026-09-16T01:35:32.744066+00:00,0.712,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
99,788,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22453060,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,598,20,618,1,,[],p1Syn6g-4YNCb4-a3bc22c27806a2ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:38.916131+00:00,2026-09-16T01:35:40.221029+00:00,1.305,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
100,795,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24671913,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,643,20,663,1,,[],p1Sypci-4YNCb4-a3bc22f76fd3a273,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:47.399429+00:00,2026-09-16T01:35:48.173074+00:00,0.774,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
101,800,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22237146,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,597,20,617,1,,[],p1SyrDS-fdNmn-a3bc2318bc28efec,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:52.722349+00:00,2026-09-16T01:35:53.839386+00:00,1.117,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
102,815,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24901580,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,616,20,636,1,,[],p1SywE4-4YNCb4-a3bc23824a20a257,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:09.608997+00:00,2026-09-16T01:36:10.639260+00:00,1.03,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
103,820,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19444061,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,596,24,620,1,,[],p1SyyEb-4YNCb4-a3bc23ac9d095e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:16.369712+00:00,2026-09-16T01:36:17.428790+00:00,1.059,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
104,827,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17598882,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,578,20,598,1,,[],p1Sz1iG-fdNmn-a3bc23e07f34a25d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:24.666590+00:00,2026-09-16T01:36:25.485536+00:00,0.819,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
105,832,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12970636,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,601,21,622,1,,[],p1Sz3M8-fdNmn-a3bc24028ed228bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:30.126839+00:00,2026-09-16T01:36:31.115965+00:00,0.989,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
106,847,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9446993,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,750,300,explicit_numeric,460,21,481,1,,[],p1Sz8c4-fdNmn-a3bc24716909a2bc,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:47.870967+00:00,2026-09-16T01:36:49.137057+00:00,1.266,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
107,852,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15112004,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,576,24,600,1,,[],p1SzALV-4YNCb4-a3bc2495fca4a298,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:53.751255+00:00,2026-09-16T01:36:56.917097+00:00,3.166,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
108,859,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21873082,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,570,20,590,1,,[],p1SzDyY-fdNmn-a3bc24e23ada8f26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:05.933947+00:00,2026-09-16T01:37:06.645853+00:00,0.712,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
109,864,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19913785,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,636,21,657,1,,[],p1SzFju-fdNmn-a3bc25074ae55e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:11.881310+00:00,2026-09-16T01:37:12.791199+00:00,0.91,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
110,879,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15050326,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,622,20,642,1,,[],p1SzLfL-4YNCb4-a3bc256f1c67e09b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:28.467624+00:00,2026-09-16T01:37:29.275706+00:00,0.808,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
111,884,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26104852,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1132,300,explicit_numeric,596,20,616,1,,[],p1SzNEV-fdNmn-a3bc258faeb4a296,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:33.677709+00:00,2026-09-16T01:37:34.670036+00:00,0.992,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
112,891,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24669960,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,611,20,631,1,,[],p1SzQaP-4YNCb4-a3bc25c15b8ba29f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:41.571858+00:00,2026-09-16T01:37:42.591312+00:00,1.019,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
