row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
57,450,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23072266,SUPPORTED,SUPPORTED,0.05,COMMIT,full,clean,1,full,1447,300,explicit_numeric,732,20,752,1,,[],p1SwpXV-4YNCb4-a3bc196ead55dd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:16.801695+00:00,2026-09-16T01:29:17.504009+00:00,0.702,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",58
58,457,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25432938,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1400,300,explicit_numeric,583,20,603,1,,[],p1Swrkk-4YNCb4-a3bc199d8d7892ef,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:24.346199+00:00,2026-09-16T01:29:26.049340+00:00,1.703,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
59,470,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26485091,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1232,300,explicit_numeric,570,21,591,1,,[],p1SwwPf-4YNCb4-a3bc19fefe490026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:39.964926+00:00,2026-09-16T01:29:41.099469+00:00,1.135,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
60,477,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15208005,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1078,300,explicit_numeric,578,20,598,1,,[],p1Swyi9-4YNCb4-a3bc1a2fbec753f0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:47.786717+00:00,2026-09-16T01:29:48.881278+00:00,1.095,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
61,482,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10759659,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,701,300,explicit_numeric,483,20,503,1,,[],p1Sx1U6-4YNCb4-a3bc1a54abc53d9b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:29:53.686439+00:00,2026-09-16T01:29:54.718440+00:00,1.032,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
62,489,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25277731,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,523,300,explicit_numeric,439,20,459,1,,[],p1Sx3ks-4YNCb4-a3bc1a8498ee7499,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:01.343921+00:00,2026-09-16T01:30:02.500588+00:00,1.157,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
63,502,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26818046,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1179,300,explicit_numeric,640,20,660,1,,[],p1Sx87W-4YNCb4-a3bc1ae04a44a288,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:16.021783+00:00,2026-09-16T01:30:16.965393+00:00,0.944,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
64,509,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15065192,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1179,300,explicit_numeric,603,20,623,1,,[],p1SxACj-fdNmn-a3bc1b0c1f72ef5d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:22.987201+00:00,2026-09-16T01:30:23.759810+00:00,0.773,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
65,514,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24352924,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1370,300,explicit_numeric,610,20,630,1,,[],p1SxBjY-4YNCb4-a3bc1b2c7dfbf429,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:28.210890+00:00,2026-09-16T01:30:29.127250+00:00,0.916,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
66,521,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17462393,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1655,300,explicit_numeric,710,21,731,1,,[],p1SxDyw-4YNCb4-a3bc1b5b7fc546f9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:35.737329+00:00,2026-09-16T01:30:37.112300+00:00,1.375,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
67,534,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22504515,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1098,300,explicit_numeric,649,20,669,1,,[],p1SxJF6-4YNCb4-a3bc1bb568345b05,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:50.107388+00:00,2026-09-16T01:30:50.792429+00:00,0.685,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
68,541,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25675614,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1224,300,explicit_numeric,596,20,616,1,,[],p1SxLfh-fdNmn-a3bc1be8182ea2af,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:30:58.211224+00:00,2026-09-16T01:30:59.080995+00:00,0.87,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
69,546,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18235194,INCONCLUSIVE,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,1,full,690,300,explicit_numeric,454,24,478,1,,[],p1SxNKC-fdNmn-a3bc1c0aae5e92ef,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:03.743336+00:00,2026-09-16T01:31:04.557187+00:00,0.814,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
70,553,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18005142,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,full,1530,300,explicit_numeric,618,21,639,1,,[],p1SxQXk-4YNCb4-a3bc1c399f347499,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:11.243960+00:00,2026-09-16T01:31:12.238252+00:00,0.994,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
71,566,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21823940,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1542,300,explicit_numeric,639,21,660,1,,[],p1SxUj1-4YNCb4-a3bc1c91aeadd866,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:25.348945+00:00,2026-09-16T01:31:26.367233+00:00,1.018,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
72,573,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10331115,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,812,300,explicit_numeric,531,20,551,1,,[],p1SxX6x-fdNmn-a3bc1cc378e8a2bc,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:33.332373+00:00,2026-09-16T01:31:34.149515+00:00,0.817,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
73,578,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24684514,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1247,300,explicit_numeric,641,21,662,1,,[],p1SxYkK-fdNmn-a3bc1ce60f00f449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:38.867842+00:00,2026-09-16T01:31:39.679781+00:00,0.812,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
74,585,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,14968373,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,961,300,explicit_numeric,541,20,561,1,,[],p1Sxb1K-fdNmn-a3bc1d158c5ba254,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:31:46.443888+00:00,2026-09-16T01:31:47.259881+00:00,0.816,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
75,598,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20187289,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1206,300,explicit_numeric,629,21,650,1,,[],p1SxfHh-fdNmn-a3bc1d6f988c46f9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:00.882274+00:00,2026-09-16T01:32:01.617120+00:00,0.735,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
76,605,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22972546,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1309,300,explicit_numeric,628,21,649,1,,[],p1SxhZ4-fdNmn-a3bc1d9f397b8130,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:08.457814+00:00,2026-09-16T01:32:09.275017+00:00,0.817,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
77,610,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12095973,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1126,300,explicit_numeric,601,21,622,1,,[],p1SxjHQ-4YNCb4-a3bc1dc3cf58a2bc,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:14.298064+00:00,2026-09-16T01:32:15.110255+00:00,0.812,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
78,617,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15703931,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1691,300,explicit_numeric,746,21,767,1,,[],p1SxmTY-fdNmn-a3bc1df14b1ca26f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:21.560240+00:00,2026-09-16T01:32:22.486221+00:00,0.926,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
79,630,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12913347,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1737,300,explicit_numeric,682,20,702,1,,[],p1SxqpN-fdNmn-a3bc1e4ce9890d24,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:36.308609+00:00,2026-09-16T01:32:37.068272+00:00,0.76,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
80,637,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9550200,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,737,300,explicit_numeric,471,20,491,1,,[],p1Sxsz1-4YNCb4-a3bc1e7ac885255a,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:43.640138+00:00,2026-09-16T01:32:44.295950+00:00,0.656,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
81,642,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26701174,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1455,300,explicit_numeric,737,20,757,1,,[],p1SxuUn-fdNmn-a3bc1e99f9c50d24,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:48.597887+00:00,2026-09-16T01:32:49.315374+00:00,0.718,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
82,649,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22186742,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,955,300,explicit_numeric,569,21,590,1,,[],p1SxwkK-4YNCb4-a3bc1ec97dd60682,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:32:56.178328+00:00,2026-09-16T01:32:57.197729+00:00,1.019,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
83,662,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22532370,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,857,300,explicit_numeric,497,20,517,1,,[],p1Sy1z1-4YNCb4-a3bc1f22fa40530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:10.518621+00:00,2026-09-16T01:33:11.536814+00:00,1.018,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
84,669,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22188074,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1311,300,explicit_numeric,663,20,683,1,,[],p1Sy4JX-fdNmn-a3bc1f52ff7f530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:18.198082+00:00,2026-09-16T01:33:19.007841+00:00,0.81,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
85,674,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19653482,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1062,300,explicit_numeric,493,20,513,1,,[],p1Sy63N-fdNmn-a3bc1f77f96aa25d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:24.038217+00:00,2026-09-16T01:33:25.052211+00:00,1.014,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
86,681,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18041059,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1371,300,explicit_numeric,713,20,733,1,,[],p1Sy8g2-4YNCb4-a3bc1faf8e2da837,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:33.041505+00:00,2026-09-16T01:33:33.753945+00:00,0.712,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
87,694,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21550158,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1764,300,explicit_numeric,695,20,715,1,,[],p1SyD1e-fdNmn-a3bc200a9d012df2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:47.586635+00:00,2026-09-16T01:33:48.503610+00:00,0.917,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
88,701,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21849531,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1311,300,explicit_numeric,607,21,628,1,,[],p1SyFNJ-fdNmn-a3bc203c1fd61fde,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:33:55.469594+00:00,2026-09-16T01:33:56.510650+00:00,1.041,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
89,706,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10430303,SUPPORTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,785,300,explicit_numeric,499,24,523,1,,[],p1SyGyB-4YNCb4-a3bc205e0da9a310,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:00.964235+00:00,2026-09-16T01:34:01.711446+00:00,0.747,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
90,713,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24336869,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1569,300,explicit_numeric,647,20,667,1,,[],p1SyK4o-4YNCb4-a3bc208a2fc9a2c0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:07.963985+00:00,2026-09-16T01:34:08.879574+00:00,0.916,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
91,726,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24652474,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,full,1530,300,explicit_numeric,647,24,671,1,,[],p1SyPYB-4YNCb4-a3bc20e81e615b53,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:23.021218+00:00,2026-09-16T01:34:24.138599+00:00,1.117,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
92,733,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10411439,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,951,300,explicit_numeric,526,20,546,1,,[],p1SyRx1-4YNCb4-a3bc211adfea2544,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:31.106769+00:00,2026-09-16T01:34:32.943935+00:00,1.837,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
93,738,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12221908,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1593,300,explicit_numeric,707,20,727,1,,[],p1SyU8s-fdNmn-a3bc214888f75b05,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:38.471979+00:00,2026-09-16T01:34:39.277504+00:00,0.806,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
94,745,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18179827,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1316,300,explicit_numeric,622,20,642,1,,[],p1SyWsn-fdNmn-a3bc21820e638f26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:34:47.689180+00:00,2026-09-16T01:34:48.507966+00:00,0.819,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
95,758,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26079501,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1459,300,explicit_numeric,673,21,694,1,,[],p1SybSf-4YNCb4-a3bc21e27ec8aa1d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:03.081389+00:00,2026-09-16T01:35:04.481155+00:00,1.4,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
96,765,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18388848,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1311,300,explicit_numeric,584,20,604,1,,[],p1Sydrh-4YNCb4-a3bc22150ef6a281,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:11.138950+00:00,2026-09-16T01:35:11.957223+00:00,0.818,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
97,770,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24625433,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1372,300,explicit_numeric,684,21,705,1,,[],p1SyfTm-fdNmn-a3bc2236ad4ca26c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:16.570154+00:00,2026-09-16T01:35:17.690105+00:00,1.12,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
98,777,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27592038,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1488,300,explicit_numeric,679,20,699,1,,[],p1SyhpW-fdNmn-a3bc22684ba3a837,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:24.500989+00:00,2026-09-16T01:35:25.882261+00:00,1.381,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
99,790,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22453060,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1592,300,explicit_numeric,694,20,714,1,,[],p1Synw8-4YNCb4-a3bc22d41ce5a2bb,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:41.754464+00:00,2026-09-16T01:35:42.678288+00:00,0.924,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
100,797,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24671913,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1452,300,explicit_numeric,717,20,737,1,,[],p1SyqCo-fdNmn-a3bc23037faafbd3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:49.335529+00:00,2026-09-16T01:35:50.363694+00:00,1.028,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
101,802,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22237146,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1437,300,explicit_numeric,645,20,665,1,,[],p1Syrud-fdNmn-a3bc23275b8f530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:35:55.073652+00:00,2026-09-16T01:35:55.989039+00:00,0.915,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
102,809,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24901580,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1475,300,explicit_numeric,670,20,690,1,,[],p1Syu9t-4YNCb4-a3bc2356de610026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:02.646964+00:00,2026-09-16T01:36:03.672438+00:00,1.025,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
103,822,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19444061,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1824,300,explicit_numeric,746,21,767,1,,[],p1Syz2Q-fdNmn-a3bc23bcfb14f867,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:19.005480+00:00,2026-09-16T01:36:19.950795+00:00,0.945,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
104,829,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17598882,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1446,300,explicit_numeric,675,20,695,1,,[],p1Sz2MA-fdNmn-a3bc23edcfbfa26d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:26.822483+00:00,2026-09-16T01:36:27.735195+00:00,0.913,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
105,834,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12970636,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1415,300,explicit_numeric,661,20,681,1,,[],p1Sz4Lz-4YNCb4-a3bc24180bdaa257,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:33.578877+00:00,2026-09-16T01:36:34.288577+00:00,0.71,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
106,841,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9446993,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,750,300,explicit_numeric,460,21,481,1,,[],p1Sz6dY-4YNCb4-a3bc24481909c03e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:41.254043+00:00,2026-09-16T01:36:42.072821+00:00,0.819,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
107,854,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15112004,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,2215,300,explicit_numeric,815,21,836,1,,[],p1SzBeZ-4YNCb4-a3bc24b19cd90aa4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:36:58.155940+00:00,2026-09-16T01:37:01.322985+00:00,3.167,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
108,861,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21873082,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,full,1589,300,explicit_numeric,654,21,675,1,,[],p1SzEcb-4YNCb4-a3bc24effc8bc03e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:07.978878+00:00,2026-09-16T01:37:09.205655+00:00,1.227,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
109,866,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19913785,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1483,300,explicit_numeric,738,21,759,1,,[],p1SzGSA-fdNmn-a3bc25160e9da24e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:14.225143+00:00,2026-09-16T01:37:15.044658+00:00,0.82,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
110,873,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15050326,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1656,300,explicit_numeric,723,20,743,1,,[],p1SzJiW-4YNCb4-a3bc2546285a88df,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:21.914982+00:00,2026-09-16T01:37:22.825164+00:00,0.91,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
111,886,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26104852,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1132,300,explicit_numeric,596,20,616,1,,[],p1SzNt4-4YNCb4-a3bc259dc84b3282,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:35.939069+00:00,2026-09-16T01:37:36.653052+00:00,0.714,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
112,893,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24669960,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1632,300,explicit_numeric,737,21,758,1,,[],p1SzRG8-4YNCb4-a3bc25cfceaea281,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:37:43.924953+00:00,2026-09-16T01:37:44.739942+00:00,0.815,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
